inventory_id,product_id,store_id,stock_quantity,snapshot_date
INV-0000481,PRD-00065,STR-0013,84,2024-01-01
INV-0000482,PRD-00035,STR-0013,222,2024-01-01
INV-0000483,PRD-00001,STR-0013,25,2024-01-01
INV-0000484,PRD-00037,STR-0013,223,2024-01-01
INV-0000485,PRD-00039,STR-0013,216,2024-01-01
INV-0000486,PRD-00054,STR-0013,112,2024-01-01
INV-0000487,PRD-00038,STR-0013,25,2024-01-01
INV-0000488,PRD-00062,STR-0013,134,2024-01-01
INV-0000489,PRD-00043,STR-0013,233,2024-01-01
INV-0000490,PRD-00032,STR-0013,116,2024-01-01
INV-0000491,PRD-00056,STR-0013,3,2024-01-01
INV-0000492,PRD-00010,STR-0013,184,2024-01-01
INV-0000493,PRD-00029,STR-0013,36,2024-01-01
INV-0000494,PRD-00067,STR-0013,104,2024-01-01
INV-0000495,PRD-00031,STR-0013,222,2024-01-01
INV-0000496,PRD-00023,STR-0013,167,2024-01-01
INV-0000497,PRD-00022,STR-0013,248,2024-01-01
INV-0000498,PRD-00036,STR-0013,39,2024-01-01
INV-0000499,PRD-00049,STR-0013,19,2024-01-01
INV-0000500,PRD-00055,STR-0013,120,2024-01-01
INV-0000501,PRD-00025,STR-0013,200,2024-01-01
INV-0000502,PRD-00030,STR-0013,248,2024-01-01
INV-0000503,PRD-00021,STR-0013,67,2024-01-01
INV-0000504,PRD-00013,STR-0013,86,2024-01-01
INV-0000505,PRD-00016,STR-0013,159,2024-01-01
INV-0000506,PRD-00068,STR-0013,177,2024-01-01
INV-0000507,PRD-00048,STR-0013,101,2024-01-01
INV-0000508,PRD-00015,STR-0013,166,2024-01-01
INV-0000509,PRD-00027,STR-0013,20,2024-01-01
INV-0000510,PRD-00003,STR-0013,218,2024-01-01
INV-0000511,PRD-00046,STR-0013,84,2024-01-01
INV-0000512,PRD-00063,STR-0013,218,2024-01-01
INV-0000513,PRD-00042,STR-0013,172,2024-01-01
INV-0000514,PRD-00051,STR-0013,219,2024-01-01
INV-0000515,PRD-00057,STR-0013,136,2024-01-01
INV-0000516,PRD-00059,STR-0013,97,2024-01-01
INV-0000517,PRD-00064,STR-0013,244,2024-01-01
INV-0000518,PRD-00005,STR-0013,81,2024-01-01
INV-0000519,PRD-00017,STR-0013,160,2024-01-01
INV-0000520,PRD-00019,STR-0013,183,2024-01-01
INV-0000521,PRD-00063,STR-0014,36,2024-01-01
INV-0000522,PRD-00005,STR-0014,59,2024-01-01
INV-0000523,PRD-00009,STR-0014,118,2024-01-01
INV-0000524,PRD-00031,STR-0014,163,2024-01-01
INV-0000525,PRD-00037,STR-0014,65,2024-01-01
INV-0000526,PRD-00015,STR-0014,117,2024-01-01
INV-0000527,PRD-00048,STR-0014,65,2024-01-01
INV-0000528,PRD-00006,STR-0014,170,2024-01-01
INV-0000529,PRD-00028,STR-0014,2,2024-01-01
INV-0000530,PRD-00007,STR-0014,230,2024-01-01
INV-0000531,PRD-00049,STR-0014,205,2024-01-01
INV-0000532,PRD-00041,STR-0014,119,2024-01-01
INV-0000533,PRD-00046,STR-0014,230,2024-01-01
INV-0000534,PRD-00059,STR-0014,73,2024-01-01
INV-0000535,PRD-00029,STR-0014,173,2024-01-01
INV-0000536,PRD-00011,STR-0014,139,2024-01-01
INV-0000537,PRD-00045,STR-0014,40,2024-01-01
INV-0000538,PRD-00020,STR-0014,18,2024-01-01
INV-0000539,PRD-00002,STR-0014,113,2024-01-01
INV-0000540,PRD-00003,STR-0014,241,2024-01-01
INV-0000541,PRD-00021,STR-0014,88,2024-01-01
INV-0000542,PRD-00004,STR-0014,150,2024-01-01
INV-0000543,PRD-00019,STR-0014,76,2024-01-01
INV-0000544,PRD-00023,STR-0014,163,2024-01-01
INV-0000545,PRD-00024,STR-0014,246,2024-01-01
INV-0000546,PRD-00060,STR-0014,108,2024-01-01
INV-0000547,PRD-00010,STR-0014,176,2024-01-01
INV-0000548,PRD-00016,STR-0014,64,2024-01-01
INV-0000549,PRD-00034,STR-0014,116,2024-01-01
INV-0000550,PRD-00027,STR-0014,216,2024-01-01
INV-0000551,PRD-00064,STR-0014,77,2024-01-01
INV-0000552,PRD-00012,STR-0014,50,2024-01-01
INV-0000553,PRD-00053,STR-0014,98,2024-01-01
INV-0000554,PRD-00038,STR-0014,218,2024-01-01
INV-0000555,PRD-00061,STR-0014,123,2024-01-01
INV-0000556,PRD-00025,STR-0014,27,2024-01-01
INV-0000557,PRD-00057,STR-0014,60,2024-01-01
INV-0000558,PRD-00032,STR-0014,97,2024-01-01
INV-0000559,PRD-00030,STR-0014,146,2024-01-01
INV-0000560,PRD-00056,STR-0014,91,2024-01-01
INV-0000561,PRD-00038,STR-0015,44,2024-01-01
INV-0000562,PRD-00068,STR-0015,51,2024-01-01
INV-0000563,PRD-00003,STR-0015,33,2024-01-01
INV-0000564,PRD-00051,STR-0015,201,2024-01-01
INV-0000565,PRD-00036,STR-0015,138,2024-01-01
INV-0000566,PRD-00001,STR-0015,224,2024-01-01
INV-0000567,PRD-00037,STR-0015,248,2024-01-01
INV-0000568,PRD-00056,STR-0015,93,2024-01-01
INV-0000569,PRD-00044,STR-0015,135,2024-01-01
INV-0000570,PRD-00050,STR-0015,128,2024-01-01
INV-0000571,PRD-00048,STR-0015,233,2024-01-01
INV-0000572,PRD-00004,STR-0015,69,2024-01-01
INV-0000573,PRD-00039,STR-0015,212,2024-01-01
INV-0000574,PRD-00058,STR-0015,42,2024-01-01
INV-0000575,PRD-00032,STR-0015,65,2024-01-01
INV-0000576,PRD-00019,STR-0015,233,2024-01-01
INV-0000577,PRD-00059,STR-0015,211,2024-01-01
INV-0000578,PRD-00015,STR-0015,241,2024-01-01
INV-0000579,PRD-00061,STR-0015,123,2024-01-01
INV-0000580,PRD-00023,STR-0015,247,2024-01-01
INV-0000581,PRD-00065,STR-0015,206,2024-01-01
INV-0000582,PRD-00041,STR-0015,75,2024-01-01
INV-0000583,PRD-00013,STR-0015,191,2024-01-01
INV-0000584,PRD-00040,STR-0015,222,2024-01-01
INV-0000585,PRD-00017,STR-0015,86,2024-01-01
INV-0000586,PRD-00043,STR-0015,205,2024-01-01
INV-0000587,PRD-00009,STR-0015,29,2024-01-01
INV-0000588,PRD-00047,STR-0015,119,2024-01-01
INV-0000589,PRD-00007,STR-0015,246,2024-01-01
INV-0000590,PRD-00066,STR-0015,19,2024-01-01
INV-0000591,PRD-00020,STR-0015,36,2024-01-01
INV-0000592,PRD-00029,STR-0015,193,2024-01-01
INV-0000593,PRD-00052,STR-0015,247,2024-01-01
INV-0000594,PRD-00024,STR-0015,57,2024-01-01
INV-0000595,PRD-00042,STR-0015,220,2024-01-01
INV-0000596,PRD-00006,STR-0015,173,2024-01-01
INV-0000597,PRD-00053,STR-0015,185,2024-01-01
INV-0000598,PRD-00011,STR-0015,172,2024-01-01
INV-0000599,PRD-00035,STR-0015,250,2024-01-01
INV-0000600,PRD-00014,STR-0015,101,2024-01-01
INV-0000601,PRD-00047,STR-0016,60,2024-01-01
INV-0000602,PRD-00012,STR-0016,227,2024-01-01
INV-0000603,PRD-00051,STR-0016,137,2024-01-01
INV-0000604,PRD-00002,STR-0016,34,2024-01-01
INV-0000605,PRD-00034,STR-0016,99,2024-01-01
INV-0000606,PRD-00035,STR-0016,116,2024-01-01
INV-0000607,PRD-00008,STR-0016,94,2024-01-01
INV-0000608,PRD-00030,STR-0016,171,2024-01-01
INV-0000609,PRD-00024,STR-0016,243,2024-01-01
INV-0000610,PRD-00044,STR-0016,190,2024-01-01
INV-0000611,PRD-00048,STR-0016,178,2024-01-01
INV-0000612,PRD-00059,STR-0016,242,2024-01-01
INV-0000613,PRD-00017,STR-0016,138,2024-01-01
INV-0000614,PRD-00038,STR-0016,107,2024-01-01
INV-0000615,PRD-00025,STR-0016,150,2024-01-01
INV-0000616,PRD-00053,STR-0016,190,2024-01-01
INV-0000617,PRD-00041,STR-0016,186,2024-01-01
INV-0000618,PRD-00060,STR-0016,39,2024-01-01
INV-0000619,PRD-00007,STR-0016,226,2024-01-01
INV-0000620,PRD-00057,STR-0016,106,2024-01-01
INV-0000621,PRD-00015,STR-0016,167,2024-01-01
INV-0000622,PRD-00031,STR-0016,25,2024-01-01
INV-0000623,PRD-00065,STR-0016,213,2024-01-01
INV-0000624,PRD-00040,STR-0016,125,2024-01-01
INV-0000625,PRD-00036,STR-0016,157,2024-01-01
INV-0000626,PRD-00021,STR-0016,104,2024-01-01
INV-0000627,PRD-00045,STR-0016,240,2024-01-01
INV-0000628,PRD-00058,STR-0016,243,2024-01-01
INV-0000629,PRD-00005,STR-0016,71,2024-01-01
INV-0000630,PRD-00061,STR-0016,8,2024-01-01
INV-0000631,PRD-00020,STR-0016,176,2024-01-01
INV-0000632,PRD-00027,STR-0016,94,2024-01-01
INV-0000633,PRD-00062,STR-0016,55,2024-01-01
INV-0000634,PRD-00009,STR-0016,113,2024-01-01
INV-0000635,PRD-00003,STR-0016,113,2024-01-01
INV-0000636,PRD-00064,STR-0016,243,2024-01-01
INV-0000637,PRD-00055,STR-0016,60,2024-01-01
INV-0000638,PRD-00016,STR-0016,218,2024-01-01
INV-0000639,PRD-00004,STR-0016,92,2024-01-01
INV-0000640,PRD-00039,STR-0016,25,2024-01-01
INV-0000641,PRD-00048,STR-0017,169,2024-01-01
INV-0000642,PRD-00046,STR-0017,221,2024-01-01
INV-0000643,PRD-00008,STR-0017,6,2024-01-01
INV-0000644,PRD-00051,STR-0017,33,2024-01-01
INV-0000645,PRD-00036,STR-0017,3,2024-01-01
INV-0000646,PRD-00013,STR-0017,91,2024-01-01
INV-0000647,PRD-00062,STR-0017,202,2024-01-01
INV-0000648,PRD-00066,STR-0017,201,2024-01-01
INV-0000649,PRD-00055,STR-0017,60,2024-01-01
INV-0000650,PRD-00053,STR-0017,150,2024-01-01
INV-0000651,PRD-00030,STR-0017,82,2024-01-01
INV-0000652,PRD-00006,STR-0017,4,2024-01-01
INV-0000653,PRD-00043,STR-0017,44,2024-01-01
INV-0000654,PRD-00014,STR-0017,67,2024-01-01
INV-0000655,PRD-00042,STR-0017,13,2024-01-01
INV-0000656,PRD-00041,STR-0017,32,2024-01-01
INV-0000657,PRD-00039,STR-0017,189,2024-01-01
INV-0000658,PRD-00002,STR-0017,107,2024-01-01
INV-0000659,PRD-00004,STR-0017,134,2024-01-01
INV-0000660,PRD-00022,STR-0017,29,2024-01-01
INV-0000661,PRD-00016,STR-0017,190,2024-01-01
INV-0000662,PRD-00009,STR-0017,16,2024-01-01
INV-0000663,PRD-00037,STR-0017,121,2024-01-01
INV-0000664,PRD-00060,STR-0017,114,2024-01-01
INV-0000665,PRD-00005,STR-0017,199,2024-01-01
INV-0000666,PRD-00064,STR-0017,92,2024-01-01
INV-0000667,PRD-00045,STR-0017,131,2024-01-01
INV-0000668,PRD-00038,STR-0017,151,2024-01-01
INV-0000669,PRD-00054,STR-0017,27,2024-01-01
INV-0000670,PRD-00015,STR-0017,115,2024-01-01
INV-0000671,PRD-00049,STR-0017,128,2024-01-01
INV-0000672,PRD-00010,STR-0017,56,2024-01-01
INV-0000673,PRD-00001,STR-0017,242,2024-01-01
INV-0000674,PRD-00018,STR-0017,157,2024-01-01
INV-0000675,PRD-00067,STR-0017,11,2024-01-01
INV-0000676,PRD-00047,STR-0017,186,2024-01-01
INV-0000677,PRD-00017,STR-0017,200,2024-01-01
INV-0000678,PRD-00026,STR-0017,232,2024-01-01
INV-0000679,PRD-00057,STR-0017,221,2024-01-01
INV-0000680,PRD-00050,STR-0017,168,2024-01-01
INV-0000681,PRD-00067,STR-0001,58,2024-01-08
INV-0000682,PRD-00039,STR-0001,105,2024-01-08
INV-0000683,PRD-00059,STR-0001,86,2024-01-08
INV-0000684,PRD-00004,STR-0001,211,2024-01-08
INV-0000685,PRD-00008,STR-0001,116,2024-01-08
INV-0000686,PRD-00031,STR-0001,102,2024-01-08
INV-0000687,PRD-00055,STR-0001,106,2024-01-08
INV-0000688,PRD-00026,STR-0001,186,2024-01-08
INV-0000689,PRD-00028,STR-0001,24,2024-01-08
INV-0000690,PRD-00044,STR-0001,80,2024-01-08
INV-0000691,PRD-00007,STR-0001,109,2024-01-08
INV-0000692,PRD-00032,STR-0001,80,2024-01-08
INV-0000693,PRD-00046,STR-0001,170,2024-01-08
INV-0000694,PRD-00029,STR-0001,65,2024-01-08
INV-0000695,PRD-00005,STR-0001,95,2024-01-08
INV-0000696,PRD-00006,STR-0001,244,2024-01-08
INV-0000697,PRD-00021,STR-0001,39,2024-01-08
INV-0000698,PRD-00068,STR-0001,175,2024-01-08
INV-0000699,PRD-00010,STR-0001,236,2024-01-08
INV-0000700,PRD-00054,STR-0001,121,2024-01-08
INV-0000701,PRD-00009,STR-0001,17,2024-01-08
INV-0000702,PRD-00018,STR-0001,23,2024-01-08
INV-0000703,PRD-00040,STR-0001,212,2024-01-08
INV-0000704,PRD-00041,STR-0001,21,2024-01-08
INV-0000705,PRD-00038,STR-0001,23,2024-01-08
INV-0000706,PRD-00036,STR-0001,110,2024-01-08
INV-0000707,PRD-00052,STR-0001,24,2024-01-08
INV-0000708,PRD-00025,STR-0001,190,2024-01-08
INV-0000709,PRD-00051,STR-0001,189,2024-01-08
INV-0000710,PRD-00034,STR-0001,95,2024-01-08
INV-0000711,PRD-00019,STR-0001,207,2024-01-08
INV-0000712,PRD-00030,STR-0001,33,2024-01-08
INV-0000713,PRD-00033,STR-0001,142,2024-01-08
INV-0000714,PRD-00060,STR-0001,15,2024-01-08
INV-0000715,PRD-00058,STR-0001,150,2024-01-08
INV-0000716,PRD-00064,STR-0001,244,2024-01-08
INV-0000717,PRD-00014,STR-0001,143,2024-01-08
INV-0000718,PRD-00057,STR-0001,143,2024-01-08
INV-0000719,PRD-00015,STR-0001,84,2024-01-08
INV-0000720,PRD-00062,STR-0001,171,2024-01-08
INV-0000721,PRD-00016,STR-0002,222,2024-01-08
INV-0000722,PRD-00053,STR-0002,36,2024-01-08
INV-0000723,PRD-00046,STR-0002,144,2024-01-08
INV-0000724,PRD-00055,STR-0002,168,2024-01-08
INV-0000725,PRD-00007,STR-0002,102,2024-01-08
INV-0000726,PRD-00062,STR-0002,17,2024-01-08
INV-0000727,PRD-00019,STR-0002,36,2024-01-08
INV-0000728,PRD-00039,STR-0002,189,2024-01-08
INV-0000729,PRD-00020,STR-0002,162,2024-01-08
INV-0000730,PRD-00023,STR-0002,248,2024-01-08
INV-0000731,PRD-00064,STR-0002,7,2024-01-08
INV-0000732,PRD-00037,STR-0002,23,2024-01-08
INV-0000733,PRD-00033,STR-0002,191,2024-01-08
INV-0000734,PRD-00014,STR-0002,135,2024-01-08
INV-0000735,PRD-00010,STR-0002,55,2024-01-08
INV-0000736,PRD-00043,STR-0002,96,2024-01-08
INV-0000737,PRD-00031,STR-0002,107,2024-01-08
INV-0000738,PRD-00015,STR-0002,116,2024-01-08
INV-0000739,PRD-00058,STR-0002,87,2024-01-08
INV-0000740,PRD-00059,STR-0002,40,2024-01-08
INV-0000741,PRD-00036,STR-0002,94,2024-01-08
INV-0000742,PRD-00024,STR-0002,79,2024-01-08
INV-0000743,PRD-00008,STR-0002,184,2024-01-08
INV-0000744,PRD-00018,STR-0002,83,2024-01-08
INV-0000745,PRD-00057,STR-0002,198,2024-01-08
INV-0000746,PRD-00051,STR-0002,241,2024-01-08
INV-0000747,PRD-00028,STR-0002,145,2024-01-08
INV-0000748,PRD-00048,STR-0002,152,2024-01-08
INV-0000749,PRD-00040,STR-0002,21,2024-01-08
INV-0000750,PRD-00041,STR-0002,226,2024-01-08
INV-0000751,PRD-00002,STR-0002,13,2024-01-08
INV-0000752,PRD-00045,STR-0002,39,2024-01-08
INV-0000753,PRD-00038,STR-0002,40,2024-01-08
INV-0000754,PRD-00012,STR-0002,193,2024-01-08
INV-0000755,PRD-00044,STR-0002,158,2024-01-08
INV-0000756,PRD-00060,STR-0002,12,2024-01-08
INV-0000757,PRD-00022,STR-0002,172,2024-01-08
INV-0000758,PRD-00035,STR-0002,20,2024-01-08
INV-0000759,PRD-00001,STR-0002,69,2024-01-08
INV-0000760,PRD-00006,STR-0002,113,2024-01-08
INV-0000761,PRD-00055,STR-0003,136,2024-01-08
INV-0000762,PRD-00063,STR-0003,180,2024-01-08
INV-0000763,PRD-00057,STR-0003,58,2024-01-08
INV-0000764,PRD-00054,STR-0003,128,2024-01-08
INV-0000765,PRD-00035,STR-0003,143,2024-01-08
INV-0000766,PRD-00014,STR-0003,213,2024-01-08
INV-0000767,PRD-00049,STR-0003,171,2024-01-08
INV-0000768,PRD-00033,STR-0003,206,2024-01-08
INV-0000769,PRD-00008,STR-0003,90,2024-01-08
INV-0000770,PRD-00023,STR-0003,18,2024-01-08
INV-0000771,PRD-00028,STR-0003,101,2024-01-08
INV-0000772,PRD-00060,STR-0003,220,2024-01-08
INV-0000773,PRD-00019,STR-0003,189,2024-01-08
INV-0000774,PRD-00044,STR-0003,10,2024-01-08
INV-0000775,PRD-00068,STR-0003,111,2024-01-08
INV-0000776,PRD-00038,STR-0003,4,2024-01-08
INV-0000777,PRD-00032,STR-0003,117,2024-01-08
INV-0000778,PRD-00034,STR-0003,235,2024-01-08
INV-0000779,PRD-00043,STR-0003,19,2024-01-08
INV-0000780,PRD-00020,STR-0003,220,2024-01-08
INV-0000781,PRD-00003,STR-0003,80,2024-01-08
INV-0000782,PRD-00015,STR-0003,147,2024-01-08
INV-0000783,PRD-00026,STR-0003,109,2024-01-08
INV-0000784,PRD-00039,STR-0003,146,2024-01-08
INV-0000785,PRD-00004,STR-0003,103,2024-01-08
INV-0000786,PRD-00001,STR-0003,181,2024-01-08
INV-0000787,PRD-00067,STR-0003,163,2024-01-08
INV-0000788,PRD-00062,STR-0003,106,2024-01-08
INV-0000789,PRD-00042,STR-0003,74,2024-01-08
INV-0000790,PRD-00009,STR-0003,29,2024-01-08
INV-0000791,PRD-00017,STR-0003,103,2024-01-08
INV-0000792,PRD-00056,STR-0003,5,2024-01-08
INV-0000793,PRD-00021,STR-0003,247,2024-01-08
INV-0000794,PRD-00066,STR-0003,83,2024-01-08
INV-0000795,PRD-00050,STR-0003,43,2024-01-08
INV-0000796,PRD-00052,STR-0003,205,2024-01-08
INV-0000797,PRD-00058,STR-0003,242,2024-01-08
INV-0000798,PRD-00006,STR-0003,158,2024-01-08
INV-0000799,PRD-00005,STR-0003,117,2024-01-08
INV-0000800,PRD-00013,STR-0003,212,2024-01-08
INV-0000801,PRD-00047,STR-0004,126,2024-01-08
INV-0000802,PRD-00012,STR-0004,118,2024-01-08
INV-0000803,PRD-00056,STR-0004,193,2024-01-08
INV-0000804,PRD-00014,STR-0004,144,2024-01-08
INV-0000805,PRD-00032,STR-0004,194,2024-01-08
INV-0000806,PRD-00028,STR-0004,148,2024-01-08
INV-0000807,PRD-00038,STR-0004,114,2024-01-08
INV-0000808,PRD-00026,STR-0004,174,2024-01-08
INV-0000809,PRD-00034,STR-0004,236,2024-01-08
INV-0000810,PRD-00006,STR-0004,225,2024-01-08
INV-0000811,PRD-00061,STR-0004,144,2024-01-08
INV-0000812,PRD-00066,STR-0004,164,2024-01-08
INV-0000813,PRD-00020,STR-0004,162,2024-01-08
INV-0000814,PRD-00048,STR-0004,159,2024-01-08
INV-0000815,PRD-00022,STR-0004,82,2024-01-08
INV-0000816,PRD-00015,STR-0004,221,2024-01-08
INV-0000817,PRD-00054,STR-0004,248,2024-01-08
INV-0000818,PRD-00050,STR-0004,160,2024-01-08
INV-0000819,PRD-00011,STR-0004,80,2024-01-08
INV-0000820,PRD-00005,STR-0004,38,2024-01-08
INV-0000821,PRD-00033,STR-0004,112,2024-01-08
INV-0000822,PRD-00041,STR-0004,17,2024-01-08
INV-0000823,PRD-00008,STR-0004,120,2024-01-08
INV-0000824,PRD-00060,STR-0004,113,2024-01-08
INV-0000825,PRD-00055,STR-0004,161,2024-01-08
INV-0000826,PRD-00013,STR-0004,77,2024-01-08
INV-0000827,PRD-00023,STR-0004,203,2024-01-08
INV-0000828,PRD-00042,STR-0004,70,2024-01-08
INV-0000829,PRD-00010,STR-0004,151,2024-01-08
INV-0000830,PRD-00016,STR-0004,14,2024-01-08
INV-0000831,PRD-00007,STR-0004,90,2024-01-08
INV-0000832,PRD-00040,STR-0004,129,2024-01-08
INV-0000833,PRD-00017,STR-0004,18,2024-01-08
INV-0000834,PRD-00043,STR-0004,79,2024-01-08
INV-0000835,PRD-00067,STR-0004,118,2024-01-08
INV-0000836,PRD-00037,STR-0004,115,2024-01-08
INV-0000837,PRD-00049,STR-0004,9,2024-01-08
INV-0000838,PRD-00059,STR-0004,14,2024-01-08
INV-0000839,PRD-00025,STR-0004,94,2024-01-08
INV-0000840,PRD-00021,STR-0004,212,2024-01-08
INV-0000841,PRD-00037,STR-0005,99,2024-01-08
INV-0000842,PRD-00010,STR-0005,104,2024-01-08
INV-0000843,PRD-00012,STR-0005,198,2024-01-08
INV-0000844,PRD-00065,STR-0005,86,2024-01-08
INV-0000845,PRD-00050,STR-0005,173,2024-01-08
INV-0000846,PRD-00030,STR-0005,153,2024-01-08
INV-0000847,PRD-00038,STR-0005,13,2024-01-08
INV-0000848,PRD-00036,STR-0005,202,2024-01-08
INV-0000849,PRD-00051,STR-0005,161,2024-01-08
INV-0000850,PRD-00048,STR-0005,165,2024-01-08
INV-0000851,PRD-00058,STR-0005,85,2024-01-08
INV-0000852,PRD-00003,STR-0005,16,2024-01-08
INV-0000853,PRD-00029,STR-0005,84,2024-01-08
INV-0000854,PRD-00052,STR-0005,24,2024-01-08
INV-0000855,PRD-00068,STR-0005,142,2024-01-08
INV-0000856,PRD-00042,STR-0005,173,2024-01-08
INV-0000857,PRD-00013,STR-0005,98,2024-01-08
INV-0000858,PRD-00021,STR-0005,72,2024-01-08
INV-0000859,PRD-00039,STR-0005,64,2024-01-08
INV-0000860,PRD-00031,STR-0005,185,2024-01-08
INV-0000861,PRD-00033,STR-0005,218,2024-01-08
INV-0000862,PRD-00067,STR-0005,168,2024-01-08
INV-0000863,PRD-00004,STR-0005,246,2024-01-08
INV-0000864,PRD-00056,STR-0005,232,2024-01-08
INV-0000865,PRD-00007,STR-0005,154,2024-01-08
INV-0000866,PRD-00022,STR-0005,223,2024-01-08
INV-0000867,PRD-00006,STR-0005,38,2024-01-08
INV-0000868,PRD-00059,STR-0005,85,2024-01-08
INV-0000869,PRD-00066,STR-0005,20,2024-01-08
INV-0000870,PRD-00057,STR-0005,149,2024-01-08
INV-0000871,PRD-00016,STR-0005,169,2024-01-08
INV-0000872,PRD-00045,STR-0005,36,2024-01-08
INV-0000873,PRD-00054,STR-0005,234,2024-01-08
INV-0000874,PRD-00034,STR-0005,89,2024-01-08
INV-0000875,PRD-00035,STR-0005,79,2024-01-08
INV-0000876,PRD-00011,STR-0005,247,2024-01-08
INV-0000877,PRD-00024,STR-0005,167,2024-01-08
INV-0000878,PRD-00040,STR-0005,178,2024-01-08
INV-0000879,PRD-00063,STR-0005,169,2024-01-08
INV-0000880,PRD-00047,STR-0005,100,2024-01-08
INV-0000881,PRD-00017,STR-0006,33,2024-01-08
INV-0000882,PRD-00011,STR-0006,152,2024-01-08
INV-0000883,PRD-00040,STR-0006,96,2024-01-08
INV-0000884,PRD-00049,STR-0006,39,2024-01-08
INV-0000885,PRD-00043,STR-0006,41,2024-01-08
INV-0000886,PRD-00053,STR-0006,46,2024-01-08
INV-0000887,PRD-00009,STR-0006,212,2024-01-08
INV-0000888,PRD-00064,STR-0006,177,2024-01-08
INV-0000889,PRD-00045,STR-0006,197,2024-01-08
INV-0000890,PRD-00054,STR-0006,159,2024-01-08
INV-0000891,PRD-00048,STR-0006,207,2024-01-08
INV-0000892,PRD-00044,STR-0006,231,2024-01-08
INV-0000893,PRD-00034,STR-0006,42,2024-01-08
INV-0000894,PRD-00006,STR-0006,184,2024-01-08
INV-0000895,PRD-00042,STR-0006,112,2024-01-08
INV-0000896,PRD-00061,STR-0006,11,2024-01-08
INV-0000897,PRD-00028,STR-0006,105,2024-01-08
INV-0000898,PRD-00033,STR-0006,93,2024-01-08
INV-0000899,PRD-00024,STR-0006,173,2024-01-08
INV-0000900,PRD-00002,STR-0006,184,2024-01-08
INV-0000901,PRD-00050,STR-0006,60,2024-01-08
INV-0000902,PRD-00020,STR-0006,248,2024-01-08
INV-0000903,PRD-00012,STR-0006,113,2024-01-08
INV-0000904,PRD-00014,STR-0006,156,2024-01-08
INV-0000905,PRD-00022,STR-0006,72,2024-01-08
INV-0000906,PRD-00032,STR-0006,192,2024-01-08
INV-0000907,PRD-00013,STR-0006,191,2024-01-08
INV-0000908,PRD-00015,STR-0006,200,2024-01-08
INV-0000909,PRD-00062,STR-0006,114,2024-01-08
INV-0000910,PRD-00010,STR-0006,59,2024-01-08
INV-0000911,PRD-00005,STR-0006,136,2024-01-08
INV-0000912,PRD-00019,STR-0006,61,2024-01-08
INV-0000913,PRD-00007,STR-0006,79,2024-01-08
INV-0000914,PRD-00051,STR-0006,247,2024-01-08
INV-0000915,PRD-00056,STR-0006,207,2024-01-08
INV-0000916,PRD-00003,STR-0006,200,2024-01-08
INV-0000917,PRD-00057,STR-0006,120,2024-01-08
INV-0000918,PRD-00029,STR-0006,231,2024-01-08
INV-0000919,PRD-00025,STR-0006,213,2024-01-08
INV-0000920,PRD-00047,STR-0006,49,2024-01-08
INV-0000921,PRD-00048,STR-0007,128,2024-01-08
INV-0000922,PRD-00057,STR-0007,95,2024-01-08
INV-0000923,PRD-00060,STR-0007,60,2024-01-08
INV-0000924,PRD-00037,STR-0007,98,2024-01-08
INV-0000925,PRD-00049,STR-0007,20,2024-01-08
INV-0000926,PRD-00033,STR-0007,95,2024-01-08
INV-0000927,PRD-00034,STR-0007,57,2024-01-08
INV-0000928,PRD-00027,STR-0007,7,2024-01-08
INV-0000929,PRD-00011,STR-0007,81,2024-01-08
INV-0000930,PRD-00053,STR-0007,238,2024-01-08
INV-0000931,PRD-00013,STR-0007,25,2024-01-08
INV-0000932,PRD-00052,STR-0007,214,2024-01-08
INV-0000933,PRD-00039,STR-0007,182,2024-01-08
INV-0000934,PRD-00009,STR-0007,166,2024-01-08
INV-0000935,PRD-00017,STR-0007,85,2024-01-08
INV-0000936,PRD-00004,STR-0007,202,2024-01-08
INV-0000937,PRD-00042,STR-0007,37,2024-01-08
INV-0000938,PRD-00031,STR-0007,35,2024-01-08
INV-0000939,PRD-00024,STR-0007,9,2024-01-08
INV-0000940,PRD-00036,STR-0007,73,2024-01-08
INV-0000941,PRD-00007,STR-0007,234,2024-01-08
INV-0000942,PRD-00046,STR-0007,212,2024-01-08
INV-0000943,PRD-00062,STR-0007,120,2024-01-08
INV-0000944,PRD-00008,STR-0007,178,2024-01-08
INV-0000945,PRD-00019,STR-0007,212,2024-01-08
INV-0000946,PRD-00006,STR-0007,35,2024-01-08
INV-0000947,PRD-00066,STR-0007,194,2024-01-08
INV-0000948,PRD-00018,STR-0007,180,2024-01-08
INV-0000949,PRD-00029,STR-0007,120,2024-01-08
INV-0000950,PRD-00063,STR-0007,114,2024-01-08
INV-0000951,PRD-00010,STR-0007,157,2024-01-08
INV-0000952,PRD-00028,STR-0007,1,2024-01-08
INV-0000953,PRD-00043,STR-0007,231,2024-01-08
INV-0000954,PRD-00015,STR-0007,20,2024-01-08
INV-0000955,PRD-00040,STR-0007,4,2024-01-08
INV-0000956,PRD-00023,STR-0007,65,2024-01-08
INV-0000957,PRD-00002,STR-0007,55,2024-01-08
INV-0000958,PRD-00014,STR-0007,213,2024-01-08
INV-0000959,PRD-00032,STR-0007,38,2024-01-08
INV-0000960,PRD-00058,STR-0007,140,2024-01-08
INV-0000961,PRD-00068,STR-0008,129,2024-01-08
