order_id,product_id,store_id,order_date,quantity,total_amount,order_status
ORD-00000361,PRD-00050,STR-0010,2024-01-06,4,19.08,Completed
ORD-00000362,PRD-00008,STR-0017,2024-01-06,1,1016.33,Completed
ORD-00000363,PRD-00012,STR-0010,2024-01-06,5,4636.35,Returned
ORD-00000364,PRD-00023,STR-0011,2024-01-06,1,115.84,Cancelled
ORD-00000365,PRD-00004,STR-0002,2024-01-06,3,2160.84,Completed
ORD-00000366,PRD-00025,STR-0012,2024-01-06,5,408.05,Completed
ORD-00000367,PRD-00056,STR-0017,2024-01-06,5,693.75,Completed
ORD-00000368,PRD-00066,STR-0012,2024-01-06,1,273.11,Completed
ORD-00000369,PRD-00013,STR-0015,2024-01-06,2,1622.8,Completed
ORD-00000370,PRD-00041,STR-0003,2024-01-06,2,206.76,Completed
ORD-00000371,PRD-00027,STR-0001,2024-01-06,1,121.92,Completed
ORD-00000372,PRD-00027,STR-0004,2024-01-06,3,365.76,Completed
ORD-00000373,PRD-00031,STR-0011,2024-01-06,2,605.66,Completed
ORD-00000374,PRD-00030,STR-0012,2024-01-06,4,1101.2,Completed
ORD-00000375,PRD-00020,STR-0005,2024-01-06,5,218.45,Completed
ORD-00000376,PRD-00034,STR-0014,2024-01-06,5,1945.15,Returned
ORD-00000377,PRD-00040,STR-0007,2024-01-06,3,1058.07,Completed
ORD-00000378,PRD-00002,STR-0014,2024-01-06,4,1994.84,Completed
ORD-00000379,PRD-00036,STR-0007,2024-01-06,4,1352.96,Completed
ORD-00000380,PRD-00002,STR-0013,2024-01-06,1,498.71,Returned
ORD-00000381,PRD-00058,STR-0005,2024-01-06,2,973.98,Completed
ORD-00000382,PRD-00015,STR-0004,2024-01-06,2,102.86,Completed
ORD-00000383,PRD-00009,STR-0006,2024-01-06,5,5665.45,Completed
ORD-00000384,PRD-00022,STR-0009,2024-01-06,4,462.24,Completed
ORD-00000385,PRD-00037,STR-0010,2024-01-06,5,437.85,Completed
ORD-00000386,PRD-00014,STR-0004,2024-01-06,4,3845.6,Completed
ORD-00000387,PRD-00012,STR-0016,2024-01-06,2,1854.54,Completed
ORD-00000388,PRD-00067,STR-0002,2024-01-06,4,281.84,Completed
ORD-00000389,PRD-00014,STR-0004,2024-01-06,2,1922.8,Completed
ORD-00000390,PRD-00050,STR-0006,2024-01-06,1,4.77,Returned
ORD-00000391,PRD-00009,STR-0008,2024-01-06,4,4532.36,Cancelled
ORD-00000392,PRD-00048,STR-0015,2024-01-06,2,36.78,Completed
ORD-00000393,PRD-00006,STR-0017,2024-01-06,2,2313.6,Completed
ORD-00000394,PRD-00041,STR-0002,2024-01-06,5,516.9,Completed
ORD-00000395,PRD-00020,STR-0011,2024-01-06,3,131.07,Completed
ORD-00000396,PRD-00045,STR-0015,2024-01-06,2,16.18,Returned
ORD-00000397,PRD-00051,STR-0013,2024-01-07,2,19.54,Completed
ORD-00000398,PRD-00065,STR-0003,2024-01-07,2,569.1,Completed
ORD-00000399,PRD-00025,STR-0011,2024-01-07,4,326.44,Completed
ORD-00000400,PRD-00057,STR-0003,2024-01-07,2,702.46,Cancelled
ORD-00000401,PRD-00068,STR-0010,2024-01-07,5,2518.7,Completed
ORD-00000402,PRD-00019,STR-0011,2024-01-07,1,138.26,Completed
ORD-00000403,PRD-00009,STR-0014,2024-01-07,5,5665.45,Cancelled
ORD-00000404,PRD-00003,STR-0006,2024-01-07,3,1141.92,Completed
ORD-00000405,PRD-00005,STR-0005,2024-01-07,1,740.04,Returned
ORD-00000406,PRD-00030,STR-0001,2024-01-07,4,1101.2,Completed
ORD-00000407,PRD-00008,STR-0013,2024-01-07,5,5081.65,Completed
ORD-00000408,PRD-00029,STR-0002,2024-01-07,5,1081.7,Cancelled
ORD-00000409,PRD-00010,STR-0001,2024-01-07,4,2467.0,Cancelled
ORD-00000410,PRD-00050,STR-0010,2024-01-07,5,23.85,Completed
ORD-00000411,PRD-00058,STR-0008,2024-01-07,4,1947.96,Cancelled
ORD-00000412,PRD-00033,STR-0012,2024-01-07,4,1527.92,Completed
ORD-00000413,PRD-00020,STR-0015,2024-01-07,5,218.45,Completed
ORD-00000414,PRD-00029,STR-0005,2024-01-07,3,649.02,Returned
ORD-00000415,PRD-00023,STR-0013,2024-01-07,3,347.52,Completed
ORD-00000416,PRD-00048,STR-0001,2024-01-07,4,73.56,Completed
ORD-00000417,PRD-00019,STR-0002,2024-01-07,4,553.04,Completed
ORD-00000418,PRD-00030,STR-0013,2024-01-07,2,550.6,Returned
ORD-00000419,PRD-00046,STR-0007,2024-01-07,4,46.88,Completed
ORD-00000420,PRD-00054,STR-0015,2024-01-07,4,14.16,Completed
ORD-00000421,PRD-00050,STR-0015,2024-01-07,3,14.31,Completed
ORD-00000422,PRD-00042,STR-0013,2024-01-07,2,7.92,Returned
ORD-00000423,PRD-00068,STR-0007,2024-01-07,2,1007.48,Completed
ORD-00000424,PRD-00025,STR-0007,2024-01-07,5,408.05,Completed
ORD-00000425,PRD-00060,STR-0014,2024-01-07,3,762.93,Returned
ORD-00000426,PRD-00040,STR-0007,2024-01-07,4,1410.76,Completed
ORD-00000427,PRD-00061,STR-0004,2024-01-07,5,2041.25,Returned
ORD-00000428,PRD-00058,STR-0010,2024-01-07,5,2434.95,Completed
ORD-00000429,PRD-00007,STR-0007,2024-01-07,2,1861.4,Completed
ORD-00000430,PRD-00021,STR-0013,2024-01-07,5,171.4,Completed
ORD-00000431,PRD-00024,STR-0015,2024-01-07,1,68.91,Returned
ORD-00000432,PRD-00027,STR-0013,2024-01-07,5,609.6,Returned
ORD-00000433,PRD-00023,STR-0009,2024-01-07,5,579.2,Completed
ORD-00000434,PRD-00052,STR-0007,2024-01-07,2,14.56,Completed
ORD-00000435,PRD-00041,STR-0015,2024-01-07,2,206.76,Returned
ORD-00000436,PRD-00017,STR-0016,2024-01-07,3,137.73,Cancelled
ORD-00000437,PRD-00068,STR-0002,2024-01-07,1,503.74,Completed
ORD-00000438,PRD-00011,STR-0001,2024-01-07,1,494.08,Completed
ORD-00000439,PRD-00043,STR-0003,2024-01-07,3,73.44,Completed
ORD-00000440,PRD-00026,STR-0005,2024-01-07,2,262.48,Completed
ORD-00000441,PRD-00009,STR-0012,2024-01-07,5,5665.45,Completed
ORD-00000442,PRD-00058,STR-0016,2024-01-07,3,1460.97,Returned
ORD-00000443,PRD-00023,STR-0010,2024-01-07,3,347.52,Completed
ORD-00000444,PRD-00021,STR-0005,2024-01-07,2,68.56,Completed
ORD-00000445,PRD-00016,STR-0014,2024-01-07,2,89.28,Cancelled
ORD-00000446,PRD-00061,STR-0009,2024-01-07,2,816.5,Completed
ORD-00000447,PRD-00019,STR-0015,2024-01-07,1,138.26,Completed
ORD-00000448,PRD-00018,STR-0013,2024-01-07,4,276.6,Completed
ORD-00000449,PRD-00062,STR-0006,2024-01-07,1,440.45,Cancelled
ORD-00000450,PRD-00047,STR-0015,2024-01-07,5,96.8,Cancelled
ORD-00000451,PRD-00024,STR-0015,2024-01-07,1,68.91,Completed
ORD-00000452,PRD-00045,STR-0011,2024-01-07,1,8.09,Completed
ORD-00000453,PRD-00009,STR-0006,2024-01-07,2,2266.18,Cancelled
ORD-00000454,PRD-00039,STR-0013,2024-01-07,2,401.1,Completed
ORD-00000455,PRD-00026,STR-0011,2024-01-07,3,393.72,Returned
ORD-00000456,PRD-00011,STR-0012,2024-01-07,5,2470.4,Completed
ORD-00000457,PRD-00003,STR-0014,2024-01-07,2,761.28,Completed
ORD-00000458,PRD-00033,STR-0007,2024-01-07,5,1909.9,Completed
ORD-00000459,PRD-00067,STR-0001,2024-01-07,4,281.84,Completed
ORD-00000460,PRD-00022,STR-0002,2024-01-07,2,231.12,Returned
ORD-00000461,PRD-00040,STR-0009,2024-01-07,4,1410.76,Completed
ORD-00000462,PRD-00044,STR-0002,2024-01-07,3,14.82,Returned
ORD-00000463,PRD-00059,STR-0003,2024-01-07,3,1199.43,Cancelled
ORD-00000464,PRD-00005,STR-0005,2024-01-07,5,3700.2,Completed
ORD-00000465,PRD-00003,STR-0010,2024-01-07,4,1522.56,Completed
ORD-00000466,PRD-00061,STR-0013,2024-01-07,4,1633.0,Completed
ORD-00000467,PRD-00035,STR-0013,2024-01-07,3,623.97,Completed
ORD-00000468,PRD-00066,STR-0014,2024-01-07,4,1092.44,Returned
ORD-00000469,PRD-00044,STR-0005,2024-01-07,3,14.82,Returned
ORD-00000470,PRD-00034,STR-0007,2024-01-07,4,1556.12,Completed
ORD-00000471,PRD-00035,STR-0003,2024-01-07,4,831.96,Returned
ORD-00000472,PRD-00011,STR-0011,2024-01-07,5,2470.4,Completed
ORD-00000473,PRD-00003,STR-0005,2024-01-07,1,380.64,Completed
ORD-00000474,PRD-00010,STR-0006,2024-01-07,3,1850.25,Completed
ORD-00000475,PRD-00020,STR-0008,2024-01-07,1,43.69,Completed
ORD-00000476,PRD-00002,STR-0001,2024-01-07,3,1496.13,Cancelled
ORD-00000477,PRD-00010,STR-0005,2024-01-07,5,3083.75,Returned
ORD-00000478,PRD-00059,STR-0011,2024-01-07,1,399.81,Cancelled
ORD-00000479,PRD-00016,STR-0002,2024-01-07,2,89.28,Completed
ORD-00000480,PRD-00011,STR-0006,2024-01-08,1,494.08,Returned
ORD-00000481,PRD-00012,STR-0001,2024-01-08,4,3709.08,Returned
ORD-00000482,PRD-00030,STR-0007,2024-01-08,1,275.3,Returned
ORD-00000483,PRD-00011,STR-0013,2024-01-08,3,1482.24,Returned
ORD-00000484,PRD-00068,STR-0007,2024-01-08,4,2014.96,Completed
ORD-00000485,PRD-00064,STR-0006,2024-01-08,4,1105.32,Completed
ORD-00000486,PRD-00008,STR-0015,2024-01-08,2,2032.66,Cancelled
ORD-00000487,PRD-00001,STR-0003,2024-01-08,2,355.5,Completed
ORD-00000488,PRD-00034,STR-0005,2024-01-08,5,1945.15,Cancelled
ORD-00000489,PRD-00025,STR-0004,2024-01-08,1,81.61,Completed
ORD-00000490,PRD-00024,STR-0011,2024-01-08,2,137.82,Completed
ORD-00000491,PRD-00051,STR-0010,2024-01-08,5,48.85,Completed
ORD-00000492,PRD-00065,STR-0010,2024-01-08,2,569.1,Completed
ORD-00000493,PRD-00033,STR-0012,2024-01-08,2,763.96,Cancelled
ORD-00000494,PRD-00001,STR-0009,2024-01-08,3,533.25,Completed
ORD-00000495,PRD-00009,STR-0002,2024-01-08,1,1133.09,Completed
ORD-00000496,PRD-00045,STR-0002,2024-01-08,5,40.45,Completed
ORD-00000497,PRD-00011,STR-0015,2024-01-08,1,494.08,Returned
ORD-00000498,PRD-00012,STR-0011,2024-01-08,5,4636.35,Completed
ORD-00000499,PRD-00009,STR-0009,2024-01-08,3,3399.27,Completed
ORD-00000500,PRD-00046,STR-0016,2024-01-08,3,35.16,Completed
ORD-00000501,PRD-00039,STR-0016,2024-01-08,3,601.65,Cancelled
ORD-00000502,PRD-00025,STR-0008,2024-01-08,5,408.05,Completed
ORD-00000503,PRD-00006,STR-0012,2024-01-08,4,4627.2,Completed
ORD-00000504,PRD-00060,STR-0011,2024-01-08,4,1017.24,Completed
ORD-00000505,PRD-00060,STR-0015,2024-01-08,2,508.62,Completed
ORD-00000506,PRD-00050,STR-0014,2024-01-08,1,4.77,Completed
ORD-00000507,PRD-00041,STR-0013,2024-01-08,2,206.76,Completed
ORD-00000508,PRD-00047,STR-0001,2024-01-08,4,77.44,Returned
ORD-00000509,PRD-00023,STR-0005,2024-01-08,5,579.2,Completed
ORD-00000510,PRD-00028,STR-0004,2024-01-08,1,160.05,Completed
ORD-00000511,PRD-00061,STR-0005,2024-01-08,3,1224.75,Completed
ORD-00000512,PRD-00026,STR-0001,2024-01-08,4,524.96,Completed
ORD-00000513,PRD-00021,STR-0010,2024-01-08,5,171.4,Completed
ORD-00000514,PRD-00030,STR-0007,2024-01-08,4,1101.2,Cancelled
ORD-00000515,PRD-00064,STR-0014,2024-01-08,4,1105.32,Completed
ORD-00000516,PRD-00063,STR-0002,2024-01-08,3,476.85,Completed
ORD-00000517,PRD-00009,STR-0011,2024-01-08,4,4532.36,Cancelled
ORD-00000518,PRD-00038,STR-0005,2024-01-08,2,440.7,Cancelled
ORD-00000519,PRD-00064,STR-0007,2024-01-08,4,1105.32,Completed
ORD-00000520,PRD-00002,STR-0010,2024-01-08,2,997.42,Completed
ORD-00000521,PRD-00040,STR-0014,2024-01-08,5,1763.45,Completed
ORD-00000522,PRD-00017,STR-0017,2024-01-08,3,137.73,Completed
ORD-00000523,PRD-00048,STR-0005,2024-01-08,3,55.17,Cancelled
ORD-00000524,PRD-00061,STR-0003,2024-01-08,1,408.25,Completed
ORD-00000525,PRD-00048,STR-0014,2024-01-08,2,36.78,Completed
ORD-00000526,PRD-00042,STR-0008,2024-01-08,3,11.88,Returned
ORD-00000527,PRD-00061,STR-0009,2024-01-08,5,2041.25,Completed
ORD-00000528,PRD-00043,STR-0007,2024-01-08,2,48.96,Completed
ORD-00000529,PRD-00030,STR-0008,2024-01-08,2,550.6,Completed
ORD-00000530,PRD-00061,STR-0001,2024-01-08,3,1224.75,Cancelled
ORD-00000531,PRD-00013,STR-0013,2024-01-08,2,1622.8,Cancelled
ORD-00000532,PRD-00042,STR-0003,2024-01-08,5,19.8,Completed
ORD-00000533,PRD-00060,STR-0009,2024-01-08,1,254.31,Completed
ORD-00000534,PRD-00050,STR-0007,2024-01-08,3,14.31,Returned
ORD-00000535,PRD-00019,STR-0012,2024-01-08,1,138.26,Completed
ORD-00000536,PRD-00032,STR-0008,2024-01-08,1,179.55,Completed
ORD-00000537,PRD-00046,STR-0016,2024-01-08,5,58.6,Completed
ORD-00000538,PRD-00035,STR-0011,2024-01-08,4,831.96,Completed
ORD-00000539,PRD-00026,STR-0007,2024-01-09,5,656.2,Cancelled
ORD-00000540,PRD-00016,STR-0010,2024-01-09,1,44.64,Returned
ORD-00000541,PRD-00025,STR-0017,2024-01-09,5,408.05,Completed
ORD-00000542,PRD-00032,STR-0013,2024-01-09,4,718.2,Returned
ORD-00000543,PRD-00002,STR-0010,2024-01-09,3,1496.13,Completed
ORD-00000544,PRD-00019,STR-0010,2024-01-09,1,138.26,Completed
ORD-00000545,PRD-00054,STR-0003,2024-01-09,3,10.62,Completed
ORD-00000546,PRD-00019,STR-0015,2024-01-09,4,553.04,Cancelled
ORD-00000547,PRD-00021,STR-0015,2024-01-09,3,102.84,Completed
ORD-00000548,PRD-00036,STR-0015,2024-01-09,3,1014.72,Completed
ORD-00000549,PRD-00059,STR-0010,2024-01-09,2,799.62,Cancelled
ORD-00000550,PRD-00017,STR-0011,2024-01-09,1,45.91,Completed
ORD-00000551,PRD-00007,STR-0011,2024-01-09,5,4653.5,Completed
ORD-00000552,PRD-00048,STR-0005,2024-01-09,3,55.17,Returned
ORD-00000553,PRD-00049,STR-0001,2024-01-09,4,48.28,Returned
ORD-00000554,PRD-00042,STR-0013,2024-01-09,2,7.92,Completed
ORD-00000555,PRD-00005,STR-0010,2024-01-09,3,2220.12,Cancelled
ORD-00000556,PRD-00006,STR-0017,2024-01-09,1,1156.8,Returned
ORD-00000557,PRD-00017,STR-0016,2024-01-09,1,45.91,Completed
ORD-00000558,PRD-00018,STR-0005,2024-01-09,1,69.15,Cancelled
ORD-00000559,PRD-00021,STR-0008,2024-01-09,1,34.28,Completed
ORD-00000560,PRD-00046,STR-0011,2024-01-09,1,11.72,Completed
ORD-00000561,PRD-00044,STR-0003,2024-01-09,4,19.76,Completed
ORD-00000562,PRD-00008,STR-0017,2024-01-09,4,4065.32,Returned
ORD-00000563,PRD-00051,STR-0005,2024-01-09,5,48.85,Completed
ORD-00000564,PRD-00027,STR-0015,2024-01-09,2,243.84,Completed
ORD-00000565,PRD-00034,STR-0008,2024-01-09,2,778.06,Completed
ORD-00000566,PRD-00004,STR-0002,2024-01-09,2,1440.56,Completed
ORD-00000567,PRD-00006,STR-0002,2024-01-09,2,2313.6,Completed
ORD-00000568,PRD-00020,STR-0005,2024-01-09,5,218.45,Completed
ORD-00000569,PRD-00042,STR-0013,2024-01-09,4,15.84,Completed
ORD-00000570,PRD-00066,STR-0010,2024-01-09,4,1092.44,Completed
ORD-00000571,PRD-00054,STR-0003,2024-01-09,1,3.54,Completed
ORD-00000572,PRD-00005,STR-0007,2024-01-09,2,1480.08,Cancelled
ORD-00000573,PRD-00063,STR-0001,2024-01-09,3,476.85,Returned
ORD-00000574,PRD-00011,STR-0012,2024-01-09,5,2470.4,Completed
ORD-00000575,PRD-00051,STR-0007,2024-01-09,2,19.54,Cancelled
ORD-00000576,PRD-00001,STR-0010,2024-01-09,3,533.25,Cancelled
ORD-00000577,PRD-00048,STR-0017,2024-01-09,4,73.56,Completed
ORD-00000578,PRD-00026,STR-0009,2024-01-09,3,393.72,Completed
ORD-00000579,PRD-00042,STR-0009,2024-01-09,4,15.84,Completed
ORD-00000580,PRD-00037,STR-0015,2024-01-09,1,87.57,Completed
ORD-00000581,PRD-00066,STR-0013,2024-01-09,2,546.22,Completed
ORD-00000582,PRD-00015,STR-0002,2024-01-09,4,205.72,Completed
ORD-00000583,PRD-00027,STR-0007,2024-01-09,5,609.6,Returned
ORD-00000584,PRD-00039,STR-0007,2024-01-09,5,1002.75,Completed
ORD-00000585,PRD-00047,STR-0015,2024-01-09,1,19.36,Returned
ORD-00000586,PRD-00030,STR-0009,2024-01-09,2,550.6,Cancelled
ORD-00000587,PRD-00004,STR-0010,2024-01-09,1,720.28,Completed
ORD-00000588,PRD-00024,STR-0011,2024-01-09,2,137.82,Completed
ORD-00000589,PRD-00050,STR-0011,2024-01-09,4,19.08,Completed
ORD-00000590,PRD-00022,STR-0016,2024-01-09,4,462.24,Cancelled
ORD-00000591,PRD-00037,STR-0008,2024-01-09,1,87.57,Cancelled
ORD-00000592,PRD-00014,STR-0001,2024-01-09,1,961.4,Cancelled
ORD-00000593,PRD-00007,STR-0001,2024-01-09,3,2792.1,Completed
ORD-00000594,PRD-00039,STR-0015,2024-01-09,4,802.2,Returned
ORD-00000595,PRD-00021,STR-0004,2024-01-09,1,34.28,Completed
ORD-00000596,PRD-00028,STR-0007,2024-01-09,4,640.2,Returned
ORD-00000597,PRD-00048,STR-0003,2024-01-09,3,55.17,Completed
ORD-00000598,PRD-00003,STR-0010,2024-01-09,1,380.64,Completed
ORD-00000599,PRD-00039,STR-0005,2024-01-09,3,601.65,Completed
ORD-00000600,PRD-00027,STR-0004,2024-01-09,1,121.92,Completed
ORD-00000601,PRD-00023,STR-0001,2024-01-09,1,115.84,Completed
ORD-00000602,PRD-00031,STR-0015,2024-01-09,5,1514.15,Returned
ORD-00000603,PRD-00035,STR-0009,2024-01-09,1,207.99,Returned
ORD-00000604,PRD-00062,STR-0003,2024-01-09,2,880.9,Completed
ORD-00000605,PRD-00009,STR-0013,2024-01-09,4,4532.36,Completed
ORD-00000606,PRD-00005,STR-0016,2024-01-09,4,2960.16,Completed
ORD-00000607,PRD-00053,STR-0006,2024-01-09,1,18.27,Cancelled
ORD-00000608,PRD-00006,STR-0003,2024-01-09,3,3470.4,Returned
ORD-00000609,PRD-00037,STR-0016,2024-01-09,2,175.14,Completed
ORD-00000610,PRD-00004,STR-0009,2024-01-09,2,1440.56,Completed
ORD-00000611,PRD-00058,STR-0001,2024-01-09,1,486.99,Cancelled
ORD-00000612,PRD-00056,STR-0016,2024-01-09,2,277.5,Returned
ORD-00000613,PRD-00007,STR-0010,2024-01-09,3,2792.1,Completed
ORD-00000614,PRD-00048,STR-0015,2024-01-09,4,73.56,Cancelled
ORD-00000615,PRD-00021,STR-0012,2024-01-09,3,102.84,Returned
ORD-00000616,PRD-00019,STR-0011,2024-01-09,3,414.78,Completed
ORD-00000617,PRD-00023,STR-0013,2024-01-09,3,347.52,Completed
ORD-00000618,PRD-00045,STR-0010,2024-01-09,2,16.18,Returned
ORD-00000619,PRD-00064,STR-0014,2024-01-09,3,828.99,Completed
ORD-00000620,PRD-00012,STR-0009,2024-01-09,2,1854.54,Completed
ORD-00000621,PRD-00046,STR-0015,2024-01-09,4,46.88,Cancelled
ORD-00000622,PRD-00022,STR-0002,2024-01-09,3,346.68,Cancelled
ORD-00000623,PRD-00019,STR-0011,2024-01-09,5,691.3,Returned
ORD-00000624,PRD-00021,STR-0005,2024-01-09,2,68.56,Returned
ORD-00000625,PRD-00051,STR-0003,2024-01-09,4,39.08,Completed
ORD-00000626,PRD-00065,STR-0002,2024-01-09,5,1422.75,Completed
ORD-00000627,PRD-00001,STR-0009,2024-01-10,5,888.75,Returned
ORD-00000628,PRD-00022,STR-0008,2024-01-10,3,346.68,Completed
ORD-00000629,PRD-00015,STR-0011,2024-01-10,3,154.29,Cancelled
ORD-00000630,PRD-00051,STR-0017,2024-01-10,4,39.08,Completed
ORD-00000631,PRD-00045,STR-0014,2024-01-10,1,8.09,Completed
ORD-00000632,PRD-00059,STR-0005,2024-01-10,2,799.62,Returned
ORD-00000633,PRD-00001,STR-0017,2024-01-10,1,177.75,Completed
ORD-00000634,PRD-00019,STR-0003,2024-01-10,3,414.78,Completed
ORD-00000635,PRD-00052,STR-0010,2024-01-10,2,14.56,Cancelled
ORD-00000636,PRD-00013,STR-0007,2024-01-10,1,811.4,Completed
ORD-00000637,PRD-00004,STR-0010,2024-01-10,1,720.28,Completed
ORD-00000638,PRD-00024,STR-0003,2024-01-10,1,68.91,Completed
ORD-00000639,PRD-00058,STR-0004,2024-01-10,4,1947.96,Completed
ORD-00000640,PRD-00052,STR-0001,2024-01-10,5,36.4,Completed
ORD-00000641,PRD-00044,STR-0013,2024-01-10,3,14.82,Completed
ORD-00000642,PRD-00039,STR-0014,2024-01-10,5,1002.75,Cancelled
ORD-00000643,PRD-00062,STR-0002,2024-01-10,4,1761.8,Completed
ORD-00000644,PRD-00064,STR-0011,2024-01-10,3,828.99,Completed
ORD-00000645,PRD-00033,STR-0016,2024-01-10,4,1527.92,Cancelled
ORD-00000646,PRD-00013,STR-0014,2024-01-10,5,4057.0,Cancelled
ORD-00000647,PRD-00045,STR-0016,2024-01-10,1,8.09,Completed
ORD-00000648,PRD-00005,STR-0016,2024-01-10,1,740.04,Completed
ORD-00000649,PRD-00033,STR-0003,2024-01-10,1,381.98,Completed
ORD-00000650,PRD-00013,STR-0015,2024-01-10,4,3245.6,Returned
ORD-00000651,PRD-00044,STR-0008,2024-01-10,5,24.7,Completed
ORD-00000652,PRD-00005,STR-0011,2024-01-10,3,2220.12,Cancelled
ORD-00000653,PRD-00058,STR-0007,2024-01-10,5,2434.95,Completed
ORD-00000654,PRD-00013,STR-0001,2024-01-10,2,1622.8,Cancelled
ORD-00000655,PRD-00004,STR-0017,2024-01-10,4,2881.12,Completed
ORD-00000656,PRD-00065,STR-0006,2024-01-10,4,1138.2,Completed
ORD-00000657,PRD-00050,STR-0002,2024-01-10,3,14.31,Cancelled
ORD-00000658,PRD-00016,STR-0017,2024-01-10,4,178.56,Completed
ORD-00000659,PRD-00058,STR-0010,2024-01-10,2,973.98,Completed
ORD-00000660,PRD-00038,STR-0011,2024-01-10,4,881.4,Completed
ORD-00000661,PRD-00020,STR-0003,2024-01-10,2,87.38,Completed
ORD-00000662,PRD-00063,STR-0008,2024-01-10,1,158.95,Completed
ORD-00000663,PRD-00023,STR-0013,2024-01-10,1,115.84,Completed
ORD-00000664,PRD-00024,STR-0008,2024-01-10,3,206.73,Returned
ORD-00000665,PRD-00064,STR-0008,2024-01-10,4,1105.32,Returned
ORD-00000666,PRD-00015,STR-0004,2024-01-10,2,102.86,Completed
ORD-00000667,PRD-00017,STR-0001,2024-01-10,4,183.64,Completed
ORD-00000668,PRD-00047,STR-0014,2024-01-10,1,19.36,Returned
ORD-00000669,PRD-00068,STR-0012,2024-01-10,5,2518.7,Completed
ORD-00000670,PRD-00054,STR-0016,2024-01-10,1,3.54,Completed
ORD-00000671,PRD-00056,STR-0014,2024-01-10,1,138.75,Completed
ORD-00000672,PRD-00012,STR-0009,2024-01-10,3,2781.81,Completed
ORD-00000673,PRD-00052,STR-0017,2024-01-10,2,14.56,Completed
ORD-00000674,PRD-00016,STR-0001,2024-01-10,2,89.28,Completed
ORD-00000675,PRD-00024,STR-0007,2024-01-10,4,275.64,Returned
ORD-00000676,PRD-00048,STR-0009,2024-01-10,4,73.56,Completed
ORD-00000677,PRD-00024,STR-0014,2024-01-10,1,68.91,Cancelled
ORD-00000678,PRD-00006,STR-0008,2024-01-10,2,2313.6,Completed
ORD-00000679,PRD-00039,STR-0005,2024-01-10,4,802.2,Completed
ORD-00000680,PRD-00048,STR-0002,2024-01-10,5,91.95,Completed
ORD-00000681,PRD-00015,STR-0017,2024-01-10,3,154.29,Cancelled
ORD-00000682,PRD-00068,STR-0001,2024-01-10,3,1511.22,Completed
ORD-00000683,PRD-00041,STR-0008,2024-01-10,4,413.52,Completed
ORD-00000684,PRD-00025,STR-0016,2024-01-10,4,326.44,Completed
ORD-00000685,PRD-00028,STR-0004,2024-01-10,2,320.1,Completed
ORD-00000686,PRD-00010,STR-0005,2024-01-10,2,1233.5,Cancelled
ORD-00000687,PRD-00019,STR-0003,2024-01-10,4,553.04,Cancelled
ORD-00000688,PRD-00010,STR-0006,2024-01-10,2,1233.5,Returned
ORD-00000689,PRD-00053,STR-0012,2024-01-10,2,36.54,Completed
ORD-00000690,PRD-00053,STR-0002,2024-01-10,4,73.08,Completed
ORD-00000691,PRD-00042,STR-0013,2024-01-10,1,3.96,Completed
ORD-00000692,PRD-00048,STR-0013,2024-01-10,4,73.56,Cancelled
ORD-00000693,PRD-00029,STR-0005,2024-01-10,4,865.36,Cancelled
ORD-00000694,PRD-00066,STR-0014,2024-01-10,2,546.22,Completed
ORD-00000695,PRD-00067,STR-0010,2024-01-10,4,281.84,Completed
ORD-00000696,PRD-00056,STR-0001,2024-01-10,4,555.0,Completed
ORD-00000697,PRD-00011,STR-0005,2024-01-10,1,494.08,Completed
ORD-00000698,PRD-00036,STR-0013,2024-01-10,3,1014.72,Completed
ORD-00000699,PRD-00044,STR-0010,2024-01-10,5,24.7,Cancelled
ORD-00000700,PRD-00042,STR-0010,2024-01-10,4,15.84,Cancelled
ORD-00000701,PRD-00063,STR-0013,2024-01-10,5,794.75,Returned
ORD-00000702,PRD-00018,STR-0016,2024-01-10,3,207.45,Completed
ORD-00000703,PRD-00063,STR-0011,2024-01-10,5,794.75,Cancelled
ORD-00000704,PRD-00009,STR-0009,2024-01-10,3,3399.27,Completed
ORD-00000705,PRD-00037,STR-0017,2024-01-10,2,175.14,Completed
ORD-00000706,PRD-00042,STR-0008,2024-01-10,5,19.8,Completed
ORD-00000707,PRD-00045,STR-0010,2024-01-10,2,16.18,Completed
ORD-00000708,PRD-00067,STR-0014,2024-01-10,3,211.38,Completed
ORD-00000709,PRD-00055,STR-0007,2024-01-10,5,18.1,Completed
ORD-00000710,PRD-00038,STR-0007,2024-01-10,3,661.05,Returned
ORD-00000711,PRD-00042,STR-0007,2024-01-10,4,15.84,Cancelled
ORD-00000712,PRD-00067,STR-0006,2024-01-10,1,70.46,Returned
ORD-00000713,PRD-00032,STR-0007,2024-01-11,5,897.75,Returned
ORD-00000714,PRD-00044,STR-0006,2024-01-11,4,19.76,Completed
ORD-00000715,PRD-00032,STR-0013,2024-01-11,4,718.2,Returned
ORD-00000716,PRD-00035,STR-0015,2024-01-11,5,1039.95,Completed
ORD-00000717,PRD-00019,STR-0009,2024-01-11,5,691.3,Completed
ORD-00000718,PRD-00033,STR-0004,2024-01-11,4,1527.92,Cancelled
ORD-00000719,PRD-00051,STR-0001,2024-01-11,1,9.77,Completed
ORD-00000720,PRD-00033,STR-0016,2024-01-11,4,1527.92,Cancelled
ORD-00000721,PRD-00036,STR-0017,2024-01-11,5,1691.2,Completed
